id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
716ea18d-78ae-48f8-a17b-ad0b9897a2e1,A4,annual_review_reviewer,Review performed by (name and role),text,True,"e.g. John Smith, Network Security Manager",[],8,,,,,2026v,2026-03-11T07:57:01.270097Z,State the name and role of the person who performed the firewall rule review.,Short text / identifier / value,Human,Manual (Human),HIGH,"EC2, Network Firewall, WAF, AWS Config","Security Groups, NACLs, Network Firewall, WAF","Although AWS (EC2, Network Firewall, WAF, AWS Config) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
3992bf1a-076f-400f-8957-e15aef963291,A4,shared_firewall_notes,Shared firewall details — if firewalls also protect non-SWIFT zones,textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],9,,,3,,2026v,2026-03-11T07:57:01.270097Z,"If the firewall also protects non-SWIFT zones, describe the rule separation and confirm SWIFT rules are isolated.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"EC2, Network Firewall, WAF, AWS Config","Security Groups, NACLs, Network Firewall, WAF","While AWS (EC2, Network Firewall, WAF, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
12e69fe1-0455-48e5-83a5-f98ae9370831,A4,customer_zone_rule_summary,Customer zone firewall rules (A1/A4 only),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],10,,,3,,2026v,2026-03-11T07:57:01.270097Z,For A1/A4 — describe firewall rules between the customer connector zone and both the enterprise and the main secure zone.,Free-text narrative / explanation,Human,Manual (Human),HIGH,"EC2, Network Firewall, WAF, AWS Config","Security Groups, NACLs, Network Firewall, WAF","While AWS (EC2, Network Firewall, WAF, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
3fb7fa8e-fb30-4ae3-b6c9-1c9972c07f84,A4,internet_restriction_rules,Internet restriction rules — dedicated and general-purpose operator PCs,textarea,True,e.g. Operator PCs: deny all outbound internet; exception for SWIFT portal via proxy whitelist.,[],11,,,4,,2026v,2026-03-11T07:57:01.270097Z,Describe the rules restricting internet access from dedicated operator PCs (blocked) and general-purpose PCs (proxy/jump server).,Free-text narrative / explanation,Human,Manual (Human),HIGH,"EC2, Network Firewall, WAF, AWS Config","Security Groups, NACLs, Network Firewall, WAF","While AWS (EC2, Network Firewall, WAF, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
8764c57c-c8ef-42f0-b811-9b8548ea42c9,A4,known_exceptions,Known exceptions and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],12,,,3,,2026v,2026-03-11T07:57:01.270097Z,List any known policy exceptions with risk justification and planned remediation date.,Free-text narrative / explanation,Human,Manual (Human),HIGH,"EC2, Network Firewall, WAF, AWS Config","Security Groups, NACLs, Network Firewall, WAF","While AWS (EC2, Network Firewall, WAF, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
20ef408d-c26b-4774-b147-dbaabb498380,A5,evidence_document,Architecture Declaration Form Upload,file,False,,[],0,,,".pdf,.docx,.doc,.txt","Upload your formal SWIFT architecture type declaration document. This can be a signed declaration form, a letter, or a formal document. It must state the declared architecture type (A1/A2/A3/A4/B), the BIC(s) in scope, and the rationale. If no separate document exists, complete all fields below.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,N/A — Human declaration required,Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. The uploaded document must be provided manually.
4642bbcd-c5dd-4ebe-8870-bb6fd79f1a93,A5,architecture_type,Declared architecture type,select,True,,"[""A1"",""A2"",""A3"",""A4"",""B""]",1,,,,,2026v,2026-03-11T07:57:01.270097Z,Select the CSCF architecture type (A1–A4 or B) that best matches your SWIFT deployment — choose the most comprehensive if in doubt.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Human declaration required,Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. No AWS API can answer this question; human input required.
a2054fc5-893e-49c3-be2d-10cc9a683922,A5,selected_diagram,Reference architecture diagram (from CSCF Appendix B),text,False,e.g. CSCF Appendix B Reference Architecture A1,[],2,,,,,2026v,2026-03-11T07:57:01.270097Z,Reference the CSCF Appendix B drawing number that most closely represents your architecture.,Short text / identifier / value,Human,Manual (Human),NONE,,N/A — Human declaration required,Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. No AWS API can answer this question; human input required.
a2242b84-7824-48fd-bcd1-7fdb1c9c9f28,A5,decision_rationale,Decision rationale — why this architecture type applies to your institution,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],3,,,5,,2026v,2026-03-11T07:57:01.270097Z,"Explain why the selected architecture type applies — reference whether you own the communication interface, messaging interface, or connector only.",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Human declaration required,"Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. Narrative, description, and justification text must be written by a qualified human reviewer."
f5b41e22-26af-44f6-a0c4-74e2b03f6961,A5,infrastructure_characteristics,Key infrastructure characteristics supporting this declaration,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],4,,,5,,2026v,2026-03-11T07:57:01.270097Z,"Describe the key infrastructure attributes supporting this declaration (owned components, connectivity method, hosting model).",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Human declaration required,"Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. Narrative, description, and justification text must be written by a qualified human reviewer."
d3ac0b77-b958-4bc2-b7d1-8f46dfc3fe99,A5,bics,SWIFT BIC(s) covered by this assessment,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],5,,,3,,2026v,2026-03-11T07:57:01.270097Z,List all SWIFT BICs covered by this assessment — each BIC must be assessed under the applicable architecture type.,Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Human declaration required,"Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. Narrative, description, and justification text must be written by a qualified human reviewer."
4fc74106-59fe-4eb2-b8ce-ecc11e32bffc,A5,changes_from_previous,Changes from previous architecture type declaration (if applicable),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],6,,,3,,2026v,2026-03-11T07:57:01.270097Z,"If your architecture type changed from the prior year, explain the change and its impact on in-scope controls.",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Human declaration required,"Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. Narrative, description, and justification text must be written by a qualified human reviewer."
4b09ad72-90a9-46e3-bf01-5fb38a23209a,A5,multiple_architectures,Does your institution have multiple architecture types across different BICs?,select,False,,"[""Yes — described below"",""No""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,State whether your institution operates multiple architecture types for different BICs.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,N/A — Human declaration required,Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. No AWS API can answer this question; human input required.
3c1a06a1-7046-4614-9883-38eed3b873d8,A5,multiple_architecture_details,If multiple architecture types — describe each BIC/architecture combination,textarea,False,e.g. BIC AAAABBCC: A2; BIC AAAABBCCXXX: A4 — separate connector deployed for branch.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"For each BIC/architecture combination, describe the environment and in-scope components.",Free-text narrative / explanation,Human,Manual (Human),NONE,,N/A — Human declaration required,"Architecture type declaration (A1/A2/A3/A4) is a human business decision. AWS APIs cannot determine which CSCF architecture type applies to an institution. Narrative, description, and justification text must be written by a qualified human reviewer."
605deb9c-9f9a-4361-9a93-379acc95e777,A6,evidence_document,Secure Zone Design Rationale Document Upload,file,False,,[],0,,,".pdf,.docx,.doc","Upload your secure zone design rationale document. This should explain WHY the zone boundaries were drawn at specific points, referencing SWIFT Security Guidance and CSCF Appendix B reference architectures. It should justify inclusion/exclusion decisions and document co-hosting and segmentation approach choices.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,MEDIUM,"Amazon VPC, AWS Config","VPC Architecture, Subnet Tiers, TGW Segmentation — ec2:DescribeVpcs, DescribeSubnets, DescribeRouteTables","AWS (Amazon VPC, AWS Config) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
17c4fa4d-b85e-497f-a560-87f8e31244d2,A6,zone_boundary_rationale,Why were zone boundaries drawn at these specific points?,textarea,True,e.g. Boundaries placed at firewall perimeter to isolate all SWIFT components from enterprise.,[],1,,,5,,2026v,2026-03-11T07:57:01.270097Z,Explain why the secure zone boundary was drawn at these specific network points and which components are inside/outside.,Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, AWS Config","Amazon VPC, AWS Config","While AWS (Amazon VPC, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
bacaa39f-ad6e-4b11-b4db-94760a421b55,A6,swift_guidance_reference,SWIFT Security Guidance references used,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,,3,,2026v,2026-03-11T07:57:01.270097Z,Reference the specific SWIFT Security Guidance documents and CSCF controls that informed the zone design.,Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, AWS Config","Amazon VPC, AWS Config","While AWS (Amazon VPC, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
8ee5c807-62da-47b7-8be2-cbd980781269,A6,segmentation_approach,Segmentation approach — how is the zone separated from enterprise IT?,textarea,True,e.g. Physical firewall with VLAN tagging; no shared switch ports with enterprise network.,[],3,,,4,,2026v,2026-03-11T07:57:01.270097Z,"Describe the technical method used to separate the secure zone from enterprise IT (firewall, VLAN, physical separation).",Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, AWS Config","Amazon VPC, AWS Config","While AWS (Amazon VPC, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
05527730-b945-402b-9f54-8dd6e2bb9751,A6,auth_separation_rationale,Authentication zone separation rationale — separate AD/LDAP,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],4,,,4,,2026v,2026-03-11T07:57:01.270097Z,Explain why a separate authentication zone (AD/LDAP) is required and how it is isolated from the enterprise directory.,Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, AWS Config","Amazon VPC, AWS Config","While AWS (Amazon VPC, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
