id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
10169673-5ba9-40d4-a2d9-b395c84d81a0,A4,annual_review_reviewer,Review performed by (name and role),text,True,"e.g. John Smith, Network Security Manager",[],7,,,,,2025v,2025-03-01T00:00:00Z,State the name and role of the person who performed the firewall rule review.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Reviewer identity is an institutional record.,Jane Smith — Senior Information Security Analyst
1c4c4c56-e257-4b6b-802b-ca0cb1c4b8fe,A4,shared_firewall_notes,Shared firewall details — if firewalls also protect non-SWIFT zones,textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,"If the firewall also protects non-SWIFT zones, describe the rule separation and confirm SWIFT rules are isolated.",,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config","SecurityGroups, NACLs",Rule separation rationale requires human documentation.,SWIFT-FW-01 and SWIFT-FW-02 are dedicated exclusively to SWIFT secure zone protection. They do not share policy or management with any non-SWIFT network segment. No shared firewall architecture exists in this environment.
1de602dc-16a2-4fc4-8e9f-a2005799b2ca,A4,known_exceptions,Known exceptions and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,List any known policy exceptions with risk justification and planned remediation date.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Exception documentation is an institutional record.,No outstanding firewall policy exceptions. All prior exceptions remediated by Q2 2024. Next annual review: September 2025.
25494bba-b3ea-4cd7-b9d3-46371f7ca999,A5,evidence_document,Architecture Declaration Document Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the architecture type declaration (PDF or Word). Must identify the selected CSCF architecture type (A1/A2/A3/A4/B) with supporting rationale.,2025v,2025-03-01T00:00:00Z,Upload the architecture type declaration document or completed SWIFT architecture decision form.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Architecture declarations are institutional governance documents.,SWIFT_Architecture_Declaration_v2025.pdf
b5455418-05d7-40c1-a64b-92136be06529,A5,architecture_type,Declared architecture type,select,True,,"[""A1"", ""A2"", ""A3"", ""A4"", ""B""]",1,,,,,2025v,2025-03-01T00:00:00Z,Select the CSCF architecture type (A1–A4 or B) that best matches your SWIFT deployment — choose the most comprehensive if in doubt.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Architecture type is a foundational scoping declaration.,A2
947d5560-d947-4665-ba30-50aacf23fb1e,A5,decision_rationale,Decision rationale — why this architecture type applies,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],2,,4.0,,,2025v,2025-03-01T00:00:00Z,"Explain why the selected architecture type applies — reference whether you own the communication interface, messaging interface, or connector only.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Architecture rationale is authored by the responsible architect.,"Architecture Type A2 (User-to-Application) applies because:
1. Operators access SWIFT applications directly from dedicated PCs inside the secure zone
2. No service bureau operation — SWIFT connectivity is not provided to third parties
3. All SWIFT components are under direct institutional control within one secure zone
4. No customer client connectors in use
Reference: SWIFT CSCF v2025 Appendix B, Architecture Type A2."
52952fe4-78aa-4b4c-963a-133fd7a71e93,A5,infrastructure_characteristics,Key infrastructure characteristics supporting this declaration,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],3,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe the key infrastructure attributes supporting this declaration (owned components, connectivity method, hosting model).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Infrastructure characterisation is an institutional record.,"Key characteristics supporting Architecture Type A2:
1. All SWIFT components deployed on-premises in a Tier-3 data centre
2. Dedicated secure zone with stateful NGFW boundary (Palo Alto PA-3440)
3. Operators access SWIFT via dedicated PCs inside the zone, not via internet-facing portal
4. Zone-local Active Directory (SWIFT.LOCAL) — separate from enterprise domain
5. No third-party connectivity services provided
6. Single primary BIC in scope — no multi-BIC complexity"
84eb9904-3eaa-4242-b828-a2ba8e2c4893,A5,bics,SWIFT BIC(s) covered by this assessment,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,List all SWIFT BICs covered by this assessment — each BIC must be assessed under the applicable architecture type.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,BIC list is an institutional declaration.,"SWIFT BICs covered by this CSCF v2025 assessment:
1. XXXXGB2LXXX — Primary BIC (Alliance Access 7.5.28, Architecture Type A2)
2. XXXXGB2LYYY — Secondary BIC (same physical infrastructure; same secure zone)
Both BICs share identical infrastructure and are subject to the same set of controls documented in this assessment."
4573dfe7-ba91-4113-be5e-2696e5e5a4a6,A5,changes_from_previous,Changes from previous architecture type declaration (if applicable),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],5,,3.0,,,2025v,2025-03-01T00:00:00Z,"If your architecture type changed from the prior year, explain the change and its impact on in-scope controls.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Year-on-year change documentation is an institutional record.,Architecture type unchanged from the previous assessment cycle. The institution continues to operate Architecture Type A2. The only infrastructure change in 2024 was an upgrade of Alliance Access from v7.5.20 to v7.5.28 in Q2 2024.
0b188196-de04-41fa-9caf-d42c2ac16640,A5,multiple_architectures,Does your institution have multiple architecture types across different BICs?,select,False,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,State whether your institution operates multiple architecture types for different BICs.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,,No
c334d469-17eb-485f-9eff-dfb5326b5d70,A5,multiple_architecture_details,If multiple architecture types — describe each BIC/architecture combination,textarea,False,e.g. BIC AAAABBCC: A2; BIC AAAABBCCXXX: A4 — separate connector deployed for branch.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"For each BIC/architecture combination, describe the environment and in-scope components.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,BIC-level architecture mapping is an institutional record.,Not applicable — single Architecture Type A2 operates across all BICs in scope.
fb1a8543-629e-4af0-abdd-e8c0a2c6940c,A6,evidence_document,Secure Zone Design Rationale Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the secure zone design rationale (PDF or Word). Must explain why zone boundaries are placed where they are, referencing SWIFT Security Guidance.",2025v,2025-03-01T00:00:00Z,Upload the secure zone design rationale document.,,[],Document/File Upload,AWS + Human,Mixed,MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, AWS Config",AWS VPC configuration can supplement the rationale document but cannot replace the written design justification.,Secure_Zone_Design_Rationale_v2025.pdf
6dc4ae12-3ece-474b-a952-c0a1e6091b5a,A6,zone_boundary_rationale,Why were zone boundaries drawn at these specific points?,textarea,True,e.g. Boundaries placed at firewall perimeter to isolate all SWIFT components from enterprise.,[],1,,4.0,,,2025v,2025-03-01T00:00:00Z,Explain why the secure zone boundary was drawn at these specific network points and which components are inside/outside.,,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, AWS Config",Zone boundary rationale is a design decision authored by the network/security architect.,"Zone boundaries were drawn to encompass the minimum set of SWIFT systems required for operations, consistent with the principle of least exposure:
1. Messaging interface, SNL, GUI workstations, HSM, and jump server are inside the zone — they directly process SWIFT data.
2. SAP ERP remains outside — only the API integration endpoint is accessible from the zone boundary.
3. Enterprise AD is outside — zone-local AD (SWIFT.LOCAL) prevents enterprise credential compromise from affecting SWIFT access.
4. Physical boundary is a dedicated rack enclosure with no cross-connections to enterprise infrastructure."
6132b425-fe30-47c8-bfb6-3572df8fde4a,A6,swift_guidance_reference,SWIFT Security Guidance references used,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,Reference the specific SWIFT Security Guidance documents and CSCF controls that informed the zone design.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Security guidance references are authored by the compliance team.,"Security guidance references used in zone design:
1. SWIFT CSCF v2025 — Controls 1.1, 1.4, 2.4A, 2.6
2. SWIFT Architecture Guidelines — Appendix B (A2 architecture)
3. SWIFT Alliance Access Installation Guide v7.5
4. NIST SP 800-41 Rev.1 — Firewall Guidelines
5. CIS Controls v8 — Control 12 (Network Infrastructure Management)
6. SWIFT ISAC Threat Bulletin 2024-Q3"
98b2aa6a-7d4e-4a76-820b-830ef06b43d9,A6,segmentation_approach,Segmentation approach — how is the zone separated from enterprise IT?,textarea,True,e.g. Physical firewall with VLAN tagging; no shared switch ports with enterprise network.,[],3,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe the technical method used to separate the secure zone from enterprise IT (firewall, VLAN, physical separation).",,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, Subnets, Route Tables",AWS VPC configuration can validate the technical segmentation described in this field.,"Segmentation controls:
1. VLANs: SWIFT zone on VLAN 100; HSM segment VLAN 120; enterprise on VLAN 200+
2. NGFW: Palo Alto PA-3440 enforces all inter-VLAN routing with default-deny policy
3. Physical: Dedicated rack; no shared patch panels or cabling with enterprise
4. Authentication: Zone-local AD (SWIFT.LOCAL); no trust relationships with CORP.LOCAL
5. Management: Firewall admin accessible only from dedicated management VLAN workstation (MGMT-WS-01)"
e1f6199d-974d-4808-a914-4479a648e5d8,A6,auth_separation_rationale,Authentication zone separation rationale — separate AD/LDAP,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],4,,4.0,,,2025v,2025-03-01T00:00:00Z,Explain why a separate authentication system is required for the secure zone and how it is isolated from the enterprise directory.,,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config, Directory Service","VPC, IAM, Directory Service",Authentication separation design is a human-authored security architecture decision.,A dedicated AD forest (SWIFT.LOCAL) is maintained exclusively for SWIFT zone systems. Rationale: enterprise AD compromise does not impact SWIFT zone access; SWIFT-specific password policies are independently enforced; SWIFT admin accounts cannot authenticate on enterprise systems and vice versa. Satisfies CSCF Controls 1.1 and 5.1 authentication separation requirements.
72e44620-164e-4961-ad3d-90d6d260609f,A6,shared_component_risk,Shared components risk assessment — components crossing zone boundary,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],5,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any component crossing zone boundaries, provide a risk assessment and the compensating controls applied.",,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, Config",Risk assessments for shared components require human authorship.,"No components cross the SWIFT zone boundary. Shared infrastructure (UPS, physical access control, HVAC) has been assessed and confirmed to provide no logical access vector into the zone. The assessment was documented in May 2024 with no shared-component risk accepted."
d3b52f08-e11c-46c6-a174-f858dcd4c592,B6,deviations_documented,Deviations from baseline documented with justification?,select,True,,"[""Yes"", ""No"", ""Partial""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all deviations from the hardening baseline are documented with business justification.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Deviation justifications require human authorship.,Yes
e8025569-0eb2-4cb3-9d0c-e3ce2092c221,A6,customer_zone_rationale,Customer connector zone design rationale (A1 architecture only),textarea,False,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,For A1 architecture only — explain the design decisions for the customer connector zone and how equivalent protection is achieved.,,[],Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, Config",Customer connector zone rationale is authored by the architecture team.,Not applicable — Architecture Type A2 does not include a customer connector zone.
fa470b09-495d-42ba-9236-a1ae15ee1e23,A6,known_gaps,Known rationale gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any design rationale gaps or pending documentation, with expected completion dates.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,No outstanding rationale gaps. All zone design decisions are documented. Next review: Q2 2025.
73b4ed75-e11c-4349-abf5-a091a46b6e72,B1,evidence_document,OS Hardening Configuration Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload OS hardening configuration exports or CIS/SWIFT SG benchmark scan results.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon EC2, Systems Manager, AWS Config","ssm:GetComplianceSummary, config:GetComplianceDetailsByConfigRule, Inspector2",AWS Inspector and Systems Manager Patch Manager can auto-generate hardening compliance summaries.,OS_Hardening_CIS_Benchmark_Config_v2025.pdf
