id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
1c4c4c56-e257-4b6b-802b-ca0cb1c4b8fe,A4,shared_firewall_notes,Shared firewall details — if firewalls also protect non-SWIFT zones,textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,"If the firewall also protects non-SWIFT zones, describe the rule separation and confirm SWIFT rules are isolated.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","SecurityGroups, NACLs",Rule separation rationale requires human documentation.,HIGH,"Compute Engine (Firewall), Cloud Armor, Cloud Asset Inventory, Security Command Center","Context data: Compute Engine (Firewall), Cloud Armor, Cloud Asset Inventory, Security Command Center"
1de602dc-16a2-4fc4-8e9f-a2005799b2ca,A4,known_exceptions,Known exceptions and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,List any known policy exceptions with risk justification and planned remediation date.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Exception documentation is an institutional record.,HIGH,"Compute Engine (Firewall), Cloud Armor, Cloud Asset Inventory, Security Command Center","Context data: Compute Engine (Firewall), Cloud Armor, Cloud Asset Inventory, Security Command Center"
25494bba-b3ea-4cd7-b9d3-46371f7ca999,A5,evidence_document,Architecture Declaration Document Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the architecture type declaration (PDF or Word). Must identify the selected CSCF architecture type (A1/A2/A3/A4/B) with supporting rationale.,2025v,2025-03-01T00:00:00Z,Upload the architecture type declaration document or completed SWIFT architecture decision form.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Architecture declarations are institutional governance documents.,NONE,,
b5455418-05d7-40c1-a64b-92136be06529,A5,architecture_type,Declared architecture type,select,True,,"[""A1"", ""A2"", ""A3"", ""A4"", ""B""]",1,,,,,2025v,2025-03-01T00:00:00Z,Select the CSCF architecture type (A1–A4 or B) that best matches your SWIFT deployment — choose the most comprehensive if in doubt.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Architecture type is a foundational scoping declaration.,NONE,,
947d5560-d947-4665-ba30-50aacf23fb1e,A5,decision_rationale,Decision rationale — why this architecture type applies,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],2,,4.0,,,2025v,2025-03-01T00:00:00Z,"Explain why the selected architecture type applies — reference whether you own the communication interface, messaging interface, or connector only.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Architecture rationale is authored by the responsible architect.,NONE,,
52952fe4-78aa-4b4c-963a-133fd7a71e93,A5,infrastructure_characteristics,Key infrastructure characteristics supporting this declaration,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],3,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe the key infrastructure attributes supporting this declaration (owned components, connectivity method, hosting model).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Infrastructure characterisation is an institutional record.,NONE,,
84eb9904-3eaa-4242-b828-a2ba8e2c4893,A5,bics,SWIFT BIC(s) covered by this assessment,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,List all SWIFT BICs covered by this assessment — each BIC must be assessed under the applicable architecture type.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,BIC list is an institutional declaration.,NONE,,
4573dfe7-ba91-4113-be5e-2696e5e5a4a6,A5,changes_from_previous,Changes from previous architecture type declaration (if applicable),textarea,False,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],5,,3.0,,,2025v,2025-03-01T00:00:00Z,"If your architecture type changed from the prior year, explain the change and its impact on in-scope controls.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Year-on-year change documentation is an institutional record.,NONE,,
0b188196-de04-41fa-9caf-d42c2ac16640,A5,multiple_architectures,Does your institution have multiple architecture types across different BICs?,select,False,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,State whether your institution operates multiple architecture types for different BICs.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,,NONE,,
c334d469-17eb-485f-9eff-dfb5326b5d70,A5,multiple_architecture_details,If multiple architecture types — describe each BIC/architecture combination,textarea,False,e.g. BIC AAAABBCC: A2; BIC AAAABBCCXXX: A4 — separate connector deployed for branch.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"For each BIC/architecture combination, describe the environment and in-scope components.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,BIC-level architecture mapping is an institutional record.,NONE,,
fb1a8543-629e-4af0-abdd-e8c0a2c6940c,A6,evidence_document,Secure Zone Design Rationale Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the secure zone design rationale (PDF or Word). Must explain why zone boundaries are placed where they are, referencing SWIFT Security Guidance.",2025v,2025-03-01T00:00:00Z,Upload the secure zone design rationale document.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, AWS Config",AWS VPC configuration can supplement the rationale document but cannot replace the written design justification.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Supporting config data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
6dc4ae12-3ece-474b-a952-c0a1e6091b5a,A6,zone_boundary_rationale,Why were zone boundaries drawn at these specific points?,textarea,True,e.g. Boundaries placed at firewall perimeter to isolate all SWIFT components from enterprise.,[],1,,4.0,,,2025v,2025-03-01T00:00:00Z,Explain why the secure zone boundary was drawn at these specific network points and which components are inside/outside.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, AWS Config",Zone boundary rationale is a design decision authored by the network/security architect.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
6132b425-fe30-47c8-bfb6-3572df8fde4a,A6,swift_guidance_reference,SWIFT Security Guidance references used,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,Reference the specific SWIFT Security Guidance documents and CSCF controls that informed the zone design.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Security guidance references are authored by the compliance team.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
98b2aa6a-7d4e-4a76-820b-830ef06b43d9,A6,segmentation_approach,Segmentation approach — how is the zone separated from enterprise IT?,textarea,True,e.g. Physical firewall with VLAN tagging; no shared switch ports with enterprise network.,[],3,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe the technical method used to separate the secure zone from enterprise IT (firewall, VLAN, physical separation).",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, Subnets, Route Tables",AWS VPC configuration can validate the technical segmentation described in this field.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
e1f6199d-974d-4808-a914-4479a648e5d8,A6,auth_separation_rationale,Authentication zone separation rationale — separate AD/LDAP,textarea,True,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],4,,4.0,,,2025v,2025-03-01T00:00:00Z,Explain why a separate authentication system is required for the secure zone and how it is isolated from the enterprise directory.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config, Directory Service","VPC, IAM, Directory Service",Authentication separation design is a human-authored security architecture decision.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
72e44620-164e-4961-ad3d-90d6d260609f,A6,shared_component_risk,Shared components risk assessment — components crossing zone boundary,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],5,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any component crossing zone boundaries, provide a risk assessment and the compensating controls applied.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, Config",Risk assessments for shared components require human authorship.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
d3b52f08-e11c-46c6-a174-f858dcd4c592,B6,deviations_documented,Deviations from baseline documented with justification?,select,True,,"[""Yes"", ""No"", ""Partial""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all deviations from the hardening baseline are documented with business justification.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,Deviation justifications require human authorship.,HIGH,"Security Command Center, OS Config, Cloud Asset Inventory",securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH) | osconfig.patchDeployments.list | cloudasset.assets.exportAssets (contentType=ORG_POLICY)
e8025569-0eb2-4cb3-9d0c-e3ce2092c221,A6,customer_zone_rationale,Customer connector zone design rationale (A1 architecture only),textarea,False,e.g. Design chosen to achieve least-privilege and clear zone separation per SWIFT guidance.,[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,For A1 architecture only — explain the design decisions for the customer connector zone and how equivalent protection is achieved.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),MEDIUM,"Amazon VPC, EC2, AWS Config","VPC, EC2, Config",Customer connector zone rationale is authored by the architecture team.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
fa470b09-495d-42ba-9236-a1ae15ee1e23,A6,known_gaps,Known rationale gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any design rationale gaps or pending documentation, with expected completion dates.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,MEDIUM,"Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls","Context data: Compute Engine (VPC/Subnets), Access Context Manager, VPC Service Controls"
73b4ed75-e11c-4349-abf5-a091a46b6e72,B1,evidence_document,OS Hardening Configuration Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload OS hardening configuration exports or CIS/SWIFT SG benchmark scan results.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon EC2, Systems Manager, AWS Config","ssm:GetComplianceSummary, config:GetComplianceDetailsByConfigRule, Inspector2",AWS Inspector and Systems Manager Patch Manager can auto-generate hardening compliance summaries.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory","Supporting config data: OS Config (VM Manager), Security Command Center, Cloud Asset Inventory"
b896bd12-d4ad-4e7c-bb0d-8801c989813a,B1,hardening_baseline_name,Hardening baseline applied (name and version),text,True,"e.g. CIS Windows Server 2022 Benchmark v2.0, DISA STIG for RHEL 9 v2.0, vendor security guidance",[],1,,,,,2025v,2025-03-01T00:00:00Z,"State the hardening standard applied (e.g., CIS Benchmark v8, DISA STIG) and the version number.",,[],Short text / identifier / value,GCS,Automated (GCP),HIGH,,,Baseline selection is an institutional decision.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.inventories.list (parent=projects/.../instances/-) | osconfig.vulnerabilityReports.list | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — check shieldedInstanceConfig
2a81087b-03ff-4243-923d-9166d9da521b,B1,builtin_admin_status,Built-in administrator / root account status,select,True,,"[""Disabled for interactive login"", ""Restricted to controlled access"", ""Enabled — justification required""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether the built-in Administrator (Windows) or root (Linux) account is disabled for interactive login or restricted to controlled access.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon EC2, Systems Manager, AWS Config","ssm:GetInventory, Inspector2 — checks for root/admin login restriction",AWS Systems Manager can detect admin account configuration on managed instances.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.inventories.list (parent=projects/.../instances/-) | osconfig.vulnerabilityReports.list | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — check shieldedInstanceConfig
63c3109e-b67d-4c18-8448-d72f615d3bba,B1,individual_admin_confirmed,Individual admin accounts with privilege escalation (sudo/UAC) configured?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all administrators use named individual accounts with privilege escalation (sudo/UAC) rather than shared admin accounts.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon EC2, Systems Manager",ssm:GetInventory — user account enumeration,AWS Systems Manager can enumerate local accounts and their group memberships.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.inventories.list (parent=projects/.../instances/-) | osconfig.vulnerabilityReports.list | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — check shieldedInstanceConfig
bde8e2b4-8750-4190-85ea-cc6122ad2ab4,B1,privilege_elevation_logging,"Privilege elevation events logged (sudo usage, UAC, root group actions)?",select,True,,"[""Yes"", ""No"", ""Partial""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether sudo usage, UAC elevation events, and root group access are captured in system logs.",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon EC2, CloudWatch, CloudTrail","CloudWatch Logs Agent — /var/log/auth.log, Windows Event Log forwarding",AWS CloudWatch can ingest and query privilege elevation log entries.,HIGH,"OS Config (VM Manager), Security Command Center, Cloud Asset Inventory",osconfig.inventories.list (parent=projects/.../instances/-) | osconfig.vulnerabilityReports.list | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Instance) — check shieldedInstanceConfig
